0 -0.480616 0.00866409
1 -0.55718 0.00741068
2 -0.606179 0.00627361
3 -0.643016 0.00613732
4 -0.67257 0.00571455
5 -0.695505 0.0045725
6 -0.716133 0.00466134
7 -0.736195 0.00438332
8 -0.745633 0.00508457
9 -0.756518 0.0036082
10 -0.76306 0.0033105
11 -0.771624 0.00435896
12 -0.776765 0.00490618
13 -0.772694 0.00416974
14 -0.774915 0.00483143
15 -0.778969 0.0042171
16 -0.777632 0.00465455
17 -0.779938 0.00481743
18 -0.781181 0.00433321
19 -0.781035 0.00459122
20 -0.782141 0.00533451
21 -0.785111 0.00478145
22 -0.785643 0.00433185
23 -0.78556 0.00432119
24 -0.789345 0.00462765
25 -0.791136 0.00341209
26 -0.793834 0.00231736
27 -0.793007 0.00287244
28 -0.791514 0.00276319
29 -0.7863 0.00359988
30 -0.78732 0.00367053
31 -0.792875 0.00291348
32 -0.792445 0.00359339
33 -0.785799 0.0041594
34 -0.78455 0.0040225
35 -0.785911 0.0036835
36 -0.787192 0.00394846
37 -0.785959 0.0038106
38 -0.783488 0.00392972
39 -0.784514 0.00420133
40 -0.783862 0.00426162
41 -0.782739 0.00435661
42 -0.784198 0.00414526
43 -0.78275 0.00404729
44 -0.784951 0.00443632
45 -0.786461 0.00419487
46 -0.784057 0.00363649
47 -0.785941 0.00352877
48 -0.78152 0.00369223
49 -0.781357 0.00356289
50 -0.783382 0.00368737
51 -0.782857 0.00412645
52 -0.782224 0.00354071
53 -0.78382 0.00403817
54 -0.780998 0.00432246
55 -0.786185 0.00427461
56 -0.787579 0.00374256
57 -0.787538 0.00451065
58 -0.784446 0.00370321
59 -0.786 0.00446595
60 -0.785278 0.00356879
61 -0.786719 0.00360099
62 -0.782424 0.00388618
63 -0.781509 0.00419519
64 -0.784091 0.00389697
65 -0.782181 0.00390601
66 -0.781941 0.00369148
67 -0.782391 0.00379905
68 -0.781384 0.00333015
69 -0.77807 0.00411136
70 -0.779847 0.00416804
71 -0.779847 0.00341951
72 -0.778159 0.00348322
73 -0.777924 0.00400272
74 -0.7785 0.0040579
75 -0.781632 0.00348788
76 -0.782724 0.00407247
77 -0.780395 0.00362812
78 -0.782101 0.00406338
79 -0.781396 0.00397139
80 -0.782453 0.00332379
81 -0.784034 0.00333854
82 -0.781139 0.00344403
83 -0.780483 0.00338986
84 -0.776549 0.0037919
85 -0.782248 0.00338522
86 -0.779268 0.00388322
87 -0.778022 0.00432885
88 -0.776829 0.00464046
89 -0.777557 0.00465912
90 -0.778475 0.00430908
91 -0.775333 0.00432971
92 -0.776017 0.00373299
93 -0.776426 0.00322108
94 -0.77585 0.00315254
95 -0.777781 0.00275185
96 -0.778552 0.00283532
97 -0.775247 0.00296736
98 -0.778147 0.00346716
99 -0.778728 0.0033923
100 -0.776007 0.00384582
101 -0.775908 0.00350126
102 -0.778238 0.00383109
103 -0.779252 0.00331088
104 -0.779601 0.00304978
105 -0.77676 0.00287042
106 -0.777741 0.00291096
107 -0.778109 0.00285535
108 -0.776295 0.00238666
109 -0.779797 0.00310023
110 -0.779289 0.00369104
111 -0.779523 0.00359565
112 -0.781537 0.00348134
113 -0.781608 0.0037774
114 -0.783651 0.00333688
115 -0.782969 0.00308496
116 -0.785719 0.00314816
117 -0.784121 0.00314847
118 -0.787131 0.00281808
119 -0.783644 0.00197641
120 -0.788241 0.0020916
121 -0.788948 0.00224668
122 -0.785552 0.00265227
123 -0.785953 0.00300433
124 -0.782318 0.00260637
125 -0.779635 0.00282005
126 -0.777559 0.00325092
127 -0.780451 0.00360442
128 -0.780064 0.0034675
129 -0.779283 0.00360643
130 -0.778461 0.00352926
131 -0.780747 0.00272986
132 -0.779621 0.00294464
133 -0.782276 0.00282527
134 -0.783231 0.00248414
135 -0.781905 0.0025814
136 -0.779902 0.00265447
137 -0.776558 0.0031623
138 -0.776055 0.00383999
139 -0.776469 0.00332779
140 -0.781803 0.0037996
141 -0.784638 0.00342156
142 -0.780935 0.00346366
143 -0.780649 0.00330434
144 -0.776296 0.00348227
145 -0.7759 0.00378428
146 -0.779051 0.00334063
147 -0.780549 0.00344482
148 -0.78134 0.0032964
149 -0.780198 0.00356394
150 -0.779481 0.00314074
151 -0.778883 0.00289693
152 -0.782584 0.00233385
153 -0.781979 0.00276837
154 -0.782446 0.00334151
155 -0.782121 0.00360635
156 -0.77905 0.00346904
157 -0.781034 0.00311814
158 -0.778198 0.0029028
159 -0.782373 0.00372304
160 -0.781293 0.00399326
161 -0.777764 0.00419896
162 -0.777519 0.00293349
163 -0.77543 0.00364782
164 -0.777537 0.00450304
165 -0.776218 0.00394737
166 -0.77724 0.00374973
167 -0.77811 0.00345834
168 -0.776855 0.00248417
169 -0.775677 0.00259964
170 -0.774745 0.00295104
171 -0.773185 0.00404268
172 -0.774383 0.00377148
173 -0.774056 0.00353671
174 -0.776208 0.00352439
175 -0.77364 0.00376866
176 -0.77702 0.00338753
177 -0.778185 0.00357606
178 -0.775405 0.00338921
179 -0.777433 0.00331034
180 -0.776389 0.00392997
181 -0.774898 0.00376923
182 -0.774321 0.00343828
183 -0.774267 0.00400483
184 -0.774716 0.00420227
185 -0.772577 0.00421127
186 -0.773936 0.00372561
187 -0.775321 0.00388332
188 -0.777617 0.0034349
189 -0.776648 0.00318437
190 -0.777954 0.00311371
191 -0.777501 0.00250995
192 -0.780868 0.00275308
193 -0.780533 0.00323469
194 -0.778964 0.00275508
195 -0.776732 0.00273769
196 -0.774576 0.00333464
197 -0.775219 0.00406613
198 -0.774552 0.00493684
199 -0.772688 0.00574791
200 -0.773828 0.00518122
201 -0.770898 0.00539013
202 -0.770101 0.00606179
203 -0.77175 0.00593447
204 -0.773379 0.00504155
205 -0.770188 0.00479857
206 -0.770934 0.00523023
207 -0.773187 0.00409493
208 -0.775028 0.00373699
209 -0.778203 0.00430938
210 -0.776947 0.00426703
211 -0.777479 0.004022
212 -0.774158 0.00361026
213 -0.774645 0.00320972
214 -0.775158 0.00340739
215 -0.775839 0.00315649
216 -0.776547 0.00415649
217 -0.774218 0.00405476
218 -0.777535 0.00484889
219 -0.773057 0.00424999
220 -0.777689 0.00324153
221 -0.778634 0.00356954
222 -0.776381 0.0033674
223 -0.774692 0.0029104
224 -0.775938 0.00300581
225 -0.774695 0.00309333
226 -0.775373 0.00411515
227 -0.773369 0.00405074
228 -0.772536 0.0038962
229 -0.775987 0.00383814
230 -0.777697 0.00390243
231 -0.778634 0.00414532
232 -0.777982 0.00430284
233 -0.777105 0.00470078
234 -0.777597 0.00464265
235 -0.784206 0.00414996
236 -0.784684 0.00379105
237 -0.784557 0.00377923
238 -0.785084 0.00419189
239 -0.785344 0.00410288
240 -0.786982 0.00403835
241 -0.785987 0.00364819
242 -0.789818 0.00330052
243 -0.789235 0.00389532
244 -0.788653 0.00314324
245 -0.792746 0.00307909
246 -0.783919 0.00341807
247 -0.781454 0.00255497
248 -0.780688 0.00200948
249 -0.782435 0.00250546
250 -0.787296 0.00312171
251 -0.787208 0.00365315
252 -0.786877 0.00327747
253 -0.786176 0.00347164
254 -0.786434 0.00385606
255 -0.787193 0.00386574
256 -0.78635 0.00389773
257 -0.784604 0.00370333
258 -0.784462 0.00449612
259 -0.786176 0.0042511
260 -0.785416 0.00348986
261 -0.780426 0.00469217
262 -0.780036 0.00417339
263 -0.779432 0.00431398
264 -0.783088 0.0039086
265 -0.782017 0.00446532
266 -0.779236 0.00339865
267 -0.779635 0.00363087
268 -0.778985 0.00352546
269 -0.777549 0.00368319
270 -0.782448 0.00433512
271 -0.783613 0.00413634
272 -0.783575 0.0049997
273 -0.787542 0.00530049
274 -0.787157 0.00538782
275 -0.789151 0.0049052
276 -0.788645 0.00410993
277 -0.786623 0.00436937
278 -0.78886 0.00489557
279 -0.783749 0.00511087
280 -0.790026 0.00515688
281 -0.786857 0.00549438
282 -0.787614 0.00576849
283 -0.785001 0.00397183
284 -0.785495 0.0046466
285 -0.784163 0.00425505
286 -0.780184 0.00520994
287 -0.780951 0.00443202
288 -0.774212 0.00385334
289 -0.770952 0.00428052
290 -0.768984 0.00453613
291 -0.758849 0.00611749
292 -0.740456 0.00641251
293 -0.727876 0.00627206
294 -0.710427 0.00707286
295 -0.687894 0.0067717
296 -0.652454 0.00637579
297 -0.606903 0.00944033
298 -0.543542 0.0108817
299 -0.464371 0.0135564
