    Temperature          Paths
     0.00943396         4.6504
     0.00934579         4.6246
     0.00925926          4.619
     0.00917431          4.619
     0.00909091          4.619
     0.00900901        4.65526
     0.00892857         4.6246
     0.00884956         4.6246
     0.00877193         4.6246
     0.00869565          4.619
     0.00862069         4.6246
     0.00854701          4.619
     0.00847458         4.6246
     0.00840336         4.6448
     0.00833333          4.619
     0.00826446         4.6246
     0.00819672          4.619
     0.00813008          4.619
     0.00806452          4.619
          0.008         4.6246
     0.00793651         4.6246
     0.00787402          4.619
      0.0078125          4.619
     0.00775194          4.619
     0.00769231          4.619
     0.00763359         4.6246
     0.00757576          4.619
      0.0075188          4.619
     0.00746269          4.619
     0.00740741         4.6246
     0.00735294         4.6246
     0.00729927         4.6246
     0.00724638          4.619
     0.00719424         4.6246
     0.00714286          4.619
      0.0070922          4.619
     0.00704225          4.619
     0.00699301          4.619
     0.00694444          4.619
     0.00689655          4.619
     0.00684932         4.6246
     0.00680272          4.619
     0.00675676          4.619
     0.00671141          4.619
     0.00666667         4.6246
     0.00662252         4.6246
     0.00657895          4.619
     0.00653595         4.6504
     0.00649351          4.619
     0.00645161          4.619
     0.00641026         4.6246
     0.00636943         4.6246
     0.00632911         4.6246
     0.00628931          4.619
        0.00625          4.619
     0.00621118          4.619
     0.00617284          4.619
     0.00613497         4.6246
     0.00609756          4.619
     0.00606061          4.619
      0.0060241          4.619
     0.00598802         4.6246
     0.00595238          4.619
     0.00591716          4.619
     0.00588235          4.619
     0.00584795          4.619
     0.00581395          4.619
     0.00578035          4.619
     0.00574713          4.619
     0.00571429          4.619
     0.00568182          4.619
     0.00564972          4.619
     0.00561798          4.619
     0.00558659          4.619
     0.00555556          4.619
     0.00552486          4.619
     0.00549451          4.619
     0.00546448          4.619
     0.00543478          4.619
     0.00540541         4.6246
     0.00537634          4.619
     0.00534759          4.619
     0.00531915         4.6246
     0.00529101          4.619
     0.00526316          4.619
      0.0052356         4.6246
     0.00520833          4.619
     0.00518135          4.619
     0.00515464          4.619
     0.00512821         4.6246
     0.00510204          4.619
     0.00507614         4.6246
     0.00505051          4.619
     0.00502513          4.619
          0.005          4.619
     0.00497512          4.619
      0.0049505          4.619
     0.00492611          4.619
     0.00490196         4.6246
     0.00487805          4.619
     0.00485437          4.619
     0.00483092          4.619
     0.00480769          4.619
     0.00478469          4.619
      0.0047619          4.619
     0.00473934          4.619
     0.00471698          4.619
     0.00469484          4.619
      0.0046729         4.6246
     0.00465116          4.619
     0.00462963          4.619
     0.00460829          4.619
     0.00458716          4.619
     0.00456621          4.619
     0.00454545         4.6246
     0.00452489         4.6246
      0.0045045          4.619
      0.0044843         4.6246
     0.00446429         4.6246
     0.00444444         4.6246
     0.00442478          4.619
     0.00440529          4.619
     0.00438596          4.619
     0.00436681          4.619
     0.00434783          4.619
       0.004329          4.619
     0.00431034          4.619
     0.00429185          4.619
      0.0042735         4.6246
     0.00425532          4.619
     0.00423729          4.619
     0.00421941          4.619
     0.00420168          4.619
      0.0041841          4.619
     0.00416667         4.6246
     0.00414938          4.619
     0.00413223          4.619
     0.00411523          4.619
     0.00409836          4.619
     0.00408163          4.619
     0.00406504          4.619
     0.00404858          4.619
     0.00403226          4.619
     0.00401606          4.619
          0.004          4.619
     0.00398406          4.619
     0.00396825          4.619
     0.00395257         4.6246
     0.00393701          4.619
     0.00392157          4.619
     0.00390625         4.6246
     0.00389105          4.619
     0.00387597          4.619
       0.003861         4.6246
     0.00384615          4.619
     0.00383142         4.6246
     0.00381679          4.619
     0.00380228          4.619
     0.00378788          4.619
     0.00377358          4.619
      0.0037594          4.619
     0.00374532          4.619
     0.00373134          4.619
     0.00371747          4.619
      0.0037037         4.6246
     0.00369004          4.619
     0.00367647         4.6246
       0.003663          4.619
     0.00364964          4.619
     0.00363636          4.619
     0.00362319          4.619
     0.00361011          4.619
     0.00359712          4.619
     0.00358423          4.619
     0.00357143          4.619
     0.00355872          4.619
      0.0035461          4.619
     0.00353357          4.619
     0.00352113          4.619
     0.00350877          4.619
      0.0034965          4.619
     0.00348432         4.6246
     0.00347222         4.6246
     0.00346021          4.619
     0.00344828          4.619
     0.00343643          4.619
     0.00342466         4.6246
     0.00341297         4.6246
     0.00340136          4.619
     0.00338983          4.619
     0.00337838          4.619
       0.003367          4.619
      0.0033557          4.619
     0.00334448          4.619
     0.00333333          4.619
     0.00332226          4.619
     0.00331126          4.619
     0.00330033          4.619
     0.00328947         4.6246
     0.00327869          4.619
     0.00326797          4.619
     0.00325733          4.619
     0.00324675          4.619
     0.00323625          4.619
     0.00322581          4.619
     0.00321543          4.619
     0.00320513          4.619
     0.00319489          4.619
     0.00318471         4.6246
      0.0031746          4.619
     0.00316456          4.619
     0.00315457          4.619
     0.00314465         4.6246
      0.0031348          4.619
       0.003125          4.619
     0.00311526          4.619
     0.00310559          4.619
     0.00309598          4.619
     0.00308642         4.6246
     0.00307692         4.6246
     0.00306748          4.619
      0.0030581          4.619
     0.00304878          4.619
     0.00303951          4.619
      0.0030303          4.619
     0.00302115          4.619
     0.00301205          4.619
       0.003003          4.619
     0.00299401          4.619
     0.00298507          4.619
     0.00297619          4.619
     0.00296736          4.619
     0.00295858          4.619
     0.00294985         4.6246
     0.00294118          4.619
     0.00293255          4.619
     0.00292398         4.6246
     0.00291545          4.619
     0.00290698          4.619
     0.00289855          4.619
     0.00289017          4.619
     0.00288184         4.6246
     0.00287356          4.619
     0.00286533          4.619
     0.00285714          4.619
       0.002849          4.619
     0.00284091          4.619
     0.00283286          4.619
     0.00282486         4.6246
      0.0028169          4.619
     0.00280899          4.619
     0.00280112          4.619
      0.0027933          4.619
     0.00278552          4.619
     0.00277778         4.6246
     0.00277008          4.619
     0.00276243          4.619
     0.00275482          4.619
     0.00274725          4.619
     0.00273973          4.619
     0.00273224          4.619
      0.0027248          4.619
     0.00271739          4.619
     0.00271003          4.619
      0.0027027          4.619
     0.00269542          4.619
     0.00268817          4.619
     0.00268097          4.619
      0.0026738          4.619
     0.00266667          4.619
     0.00265957          4.619
     0.00265252          4.619
      0.0026455         4.6246
     0.00263852          4.619
     0.00263158          4.619
     0.00262467          4.619
      0.0026178          4.619
     0.00261097          4.619
     0.00260417          4.619
      0.0025974          4.619
     0.00259067          4.619
     0.00258398          4.619
     0.00257732          4.619
     0.00257069          4.619
      0.0025641          4.619
     0.00255754         4.6246
     0.00255102          4.619
     0.00254453          4.619
     0.00253807          4.619
     0.00253165          4.619
     0.00252525          4.619
     0.00251889          4.619
     0.00251256          4.619
     0.00250627          4.619
         0.0025          4.619
     0.00249377         4.6246
     0.00248756          4.619
     0.00248139          4.619
     0.00247525          4.619
     0.00246914         4.6246
     0.00246305          4.619
       0.002457          4.619
     0.00245098          4.619
     0.00244499         4.6246
     0.00243902          4.619
     0.00243309          4.619
     0.00242718          4.619
     0.00242131          4.619
     0.00241546         4.6246
     0.00240964          4.619
     0.00240385          4.619
     0.00239808         4.6246
     0.00239234          4.619
     0.00238663          4.619
     0.00238095          4.619
      0.0023753          4.619
     0.00236967          4.619
     0.00236407          4.619
     0.00235849          4.619
     0.00235294          4.619
     0.00234742          4.619
     0.00234192          4.619
     0.00233645          4.619
       0.002331          4.619
     0.00232558          4.619
     0.00232019          4.619
     0.00231481         4.6246
     0.00230947         4.6246
     0.00230415          4.619
     0.00229885          4.619
     0.00229358          4.619
     0.00228833          4.619
     0.00228311          4.619
      0.0022779          4.619
     0.00227273          4.619
     0.00226757          4.619
     0.00226244          4.619
     0.00225734          4.619
     0.00225225          4.619
     0.00224719          4.619
     0.00224215          4.619
     0.00223714          4.619
     0.00223214         4.6246
     0.00222717         4.6246
     0.00222222          4.619
     0.00221729          4.619
     0.00221239         4.6246
     0.00220751          4.619
     0.00220264          4.619
      0.0021978          4.619
     0.00219298          4.619
     0.00218818         4.6246
     0.00218341          4.619
     0.00217865          4.619
     0.00217391          4.619
      0.0021692          4.619
      0.0021645          4.619
     0.00215983          4.619
     0.00215517          4.619
     0.00215054          4.619
     0.00214592          4.619
     0.00214133          4.619
     0.00213675          4.619
      0.0021322          4.619
     0.00212766         4.6246
     0.00212314          4.619
     0.00211864          4.619
     0.00211416          4.619
      0.0021097          4.619
     0.00210526          4.619
     0.00210084          4.619
     0.00209644          4.619
     0.00209205          4.619
     0.00208768          4.619
     0.00208333          4.619
       0.002079          4.619
     0.00207469          4.619
     0.00207039          4.619
     0.00206612          4.619
     0.00206186          4.619
     0.00205761          4.619
     0.00205339          4.619
     0.00204918          4.619
     0.00204499          4.619
     0.00204082          4.619
     0.00203666          4.619
     0.00203252          4.619
      0.0020284          4.619
     0.00202429          4.619
      0.0020202          4.619
     0.00201613          4.619
     0.00201207          4.619
     0.00200803          4.619
     0.00200401          4.619
          0.002          4.619
     0.00199601          4.619
     0.00199203          4.619
     0.00198807          4.619
     0.00198413          4.619
      0.0019802          4.619
     0.00197628          4.619
     0.00197239          4.619
      0.0019685          4.619
     0.00196464          4.619
     0.00196078          4.619
     0.00195695          4.619
     0.00195312          4.619
     0.00194932          4.619
     0.00194553          4.619
     0.00194175          4.619
     0.00193798          4.619
     0.00193424          4.619
      0.0019305          4.619
     0.00192678         4.6246
     0.00192308         4.6246
     0.00191939          4.619
     0.00191571          4.619
     0.00191205          4.619
      0.0019084          4.619
     0.00190476          4.619
     0.00190114          4.619
     0.00189753          4.619
     0.00189394          4.619
     0.00189036          4.619
     0.00188679          4.619
     0.00188324          4.619
      0.0018797          4.619
     0.00187617          4.619
     0.00187266          4.619
     0.00186916          4.619
     0.00186567          4.619
      0.0018622          4.619
     0.00185874          4.619
     0.00185529          4.619
     0.00185185          4.619
     0.00184843          4.619
     0.00184502          4.619
     0.00184162          4.619
     0.00183824          4.619
     0.00183486          4.619
      0.0018315          4.619
     0.00182815          4.619
     0.00182482          4.619
     0.00182149          4.619
     0.00181818          4.619
     0.00181488          4.619
     0.00181159          4.619
     0.00180832          4.619
     0.00180505          4.619
      0.0018018          4.619
     0.00179856          4.619
     0.00179533          4.619
     0.00179211          4.619
     0.00178891          4.619
     0.00178571          4.619
     0.00178253          4.619
     0.00177936          4.619
      0.0017762          4.619
     0.00177305          4.619
     0.00176991          4.619
     0.00176678          4.619
     0.00176367          4.619
     0.00176056          4.619
     0.00175747          4.619
     0.00175439          4.619
     0.00175131          4.619
     0.00174825         4.6246
      0.0017452          4.619
     0.00174216          4.619
     0.00173913          4.619
     0.00173611          4.619
      0.0017331          4.619
      0.0017301          4.619
     0.00172712          4.619
     0.00172414          4.619
     0.00172117          4.619
     0.00171821          4.619
     0.00171527          4.619
     0.00171233          4.619
      0.0017094          4.619
     0.00170648          4.619
     0.00170358          4.619
     0.00170068          4.619
     0.00169779          4.619
     0.00169492          4.619
     0.00169205          4.619
     0.00168919          4.619
     0.00168634          4.619
      0.0016835          4.619
     0.00168067          4.619
     0.00167785          4.619
     0.00167504          4.619
     0.00167224          4.619
     0.00166945          4.619
     0.00166667         4.6246
     0.00166389          4.619
     0.00166113          4.619
     0.00165837          4.619
     0.00165563          4.619
     0.00165289          4.619
     0.00165017          4.619
     0.00164745          4.619
     0.00164474          4.619
     0.00164204          4.619
     0.00163934          4.619
     0.00163666          4.619
     0.00163399          4.619
     0.00163132          4.619
     0.00162866          4.619
     0.00162602          4.619
     0.00162338          4.619
     0.00162075          4.619
     0.00161812          4.619
     0.00161551         4.6246
      0.0016129          4.619
     0.00161031          4.619
     0.00160772          4.619
     0.00160514          4.619
     0.00160256          4.619
         0.0016          4.619
     0.00159744          4.619
      0.0015949          4.619
     0.00159236          4.619
     0.00158983          4.619
      0.0015873          4.619
     0.00158479          4.619
     0.00158228          4.619
     0.00157978          4.619
     0.00157729          4.619
      0.0015748          4.619
     0.00157233          4.619
     0.00156986          4.619
      0.0015674          4.619
     0.00156495          4.619
      0.0015625          4.619
     0.00156006          4.619
     0.00155763          4.619
     0.00155521          4.619
      0.0015528          4.619
     0.00155039          4.619
     0.00154799          4.619
      0.0015456          4.619
     0.00154321          4.619
     0.00154083          4.619
     0.00153846          4.619
      0.0015361          4.619
     0.00153374          4.619
     0.00153139          4.619
     0.00152905          4.619
     0.00152672          4.619
     0.00152439          4.619
     0.00152207          4.619
     0.00151976          4.619
     0.00151745          4.619
     0.00151515          4.619
     0.00151286          4.619
     0.00151057          4.619
      0.0015083         4.6246
     0.00150602          4.619
     0.00150376          4.619
      0.0015015          4.619
     0.00149925          4.619
     0.00149701          4.619
     0.00149477          4.619
     0.00149254          4.619
     0.00149031          4.619
      0.0014881          4.619
     0.00148588          4.619
     0.00148368          4.619
     0.00148148          4.619
     0.00147929          4.619
      0.0014771          4.619
     0.00147493          4.619
     0.00147275          4.619
     0.00147059          4.619
     0.00146843          4.619
     0.00146628          4.619
     0.00146413          4.619
     0.00146199          4.619
     0.00145985          4.619
     0.00145773          4.619
      0.0014556          4.619
     0.00145349          4.619
     0.00145138          4.619
     0.00144928          4.619
     0.00144718          4.619
     0.00144509          4.619
       0.001443          4.619
     0.00144092          4.619
     0.00143885          4.619
     0.00143678          4.619
     0.00143472          4.619
     0.00143266          4.619
     0.00143062          4.619
     0.00142857          4.619
     0.00142653          4.619
      0.0014245          4.619
     0.00142248          4.619
     0.00142045          4.619
     0.00141844          4.619
     0.00141643          4.619
     0.00141443          4.619
     0.00141243          4.619
     0.00141044          4.619
     0.00140845          4.619
     0.00140647          4.619
     0.00140449          4.619
     0.00140252          4.619
     0.00140056          4.619
      0.0013986          4.619
     0.00139665          4.619
      0.0013947          4.619
     0.00139276          4.619
     0.00139082          4.619
     0.00138889          4.619
     0.00138696          4.619
     0.00138504         4.6246
     0.00138313          4.619
     0.00138122          4.619
     0.00137931          4.619
     0.00137741          4.619
     0.00137552          4.619
     0.00137363          4.619
     0.00137174          4.619
     0.00136986          4.619
     0.00136799          4.619
     0.00136612          4.619
     0.00136426          4.619
      0.0013624          4.619
     0.00136054          4.619
      0.0013587          4.619
     0.00135685          4.619
     0.00135501          4.619
     0.00135318          4.619
     0.00135135          4.619
     0.00134953          4.619
     0.00134771          4.619
      0.0013459          4.619
     0.00134409          4.619
     0.00134228          4.619
     0.00134048          4.619
     0.00133869          4.619
      0.0013369          4.619
     0.00133511          4.619
     0.00133333          4.619
     0.00133156          4.619
     0.00132979          4.619
     0.00132802          4.619
     0.00132626          4.619
      0.0013245          4.619
     0.00132275          4.619
       0.001321          4.619
     0.00131926          4.619
     0.00131752          4.619
     0.00131579          4.619
     0.00131406          4.619
     0.00131234          4.619
     0.00131062          4.619
      0.0013089          4.619
     0.00130719          4.619
     0.00130548          4.619
     0.00130378          4.619
     0.00130208          4.619
     0.00130039          4.619
      0.0012987          4.619
     0.00129702          4.619
     0.00129534          4.619
     0.00129366          4.619
     0.00129199          4.619
     0.00129032          4.619
     0.00128866          4.619
       0.001287          4.619
     0.00128535          4.619
      0.0012837          4.619
     0.00128205          4.619
     0.00128041          4.619
     0.00127877          4.619
     0.00127714          4.619
     0.00127551          4.619
     0.00127389          4.619
     0.00127226          4.619
     0.00127065          4.619
     0.00126904          4.619
     0.00126743          4.619
     0.00126582          4.619
     0.00126422          4.619
     0.00126263          4.619
     0.00126103          4.619
     0.00125945          4.619
     0.00125786          4.619
     0.00125628          4.619
     0.00125471          4.619
     0.00125313          4.619
     0.00125156          4.619
        0.00125          4.619
     0.00124844          4.619
     0.00124688          4.619
     0.00124533          4.619
     0.00124378          4.619
     0.00124224          4.619
     0.00124069          4.619
     0.00123916          4.619
     0.00123762          4.619
     0.00123609          4.619
     0.00123457          4.619
     0.00123305          4.619
     0.00123153          4.619
     0.00123001          4.619
      0.0012285          4.619
     0.00122699          4.619
     0.00122549          4.619
     0.00122399          4.619
     0.00122249          4.619
       0.001221          4.619
     0.00121951          4.619
     0.00121803          4.619
     0.00121655          4.619
     0.00121507          4.619
     0.00121359          4.619
     0.00121212          4.619
     0.00121065          4.619
     0.00120919          4.619
     0.00120773          4.619
     0.00120627          4.619
     0.00120482          4.619
     0.00120337          4.619
     0.00120192          4.619
     0.00120048          4.619
     0.00119904          4.619
      0.0011976          4.619
     0.00119617          4.619
     0.00119474          4.619
     0.00119332          4.619
      0.0011919          4.619
     0.00119048          4.619
     0.00118906          4.619
     0.00118765          4.619
     0.00118624          4.619
     0.00118483          4.619
     0.00118343          4.619
     0.00118203          4.619
     0.00118064          4.619
     0.00117925          4.619
     0.00117786          4.619
     0.00117647          4.619
     0.00117509          4.619
     0.00117371          4.619
     0.00117233          4.619
     0.00117096          4.619
     0.00116959          4.619
     0.00116822          4.619
     0.00116686          4.619
      0.0011655          4.619
     0.00116414          4.619
     0.00116279          4.619
     0.00116144          4.619
     0.00116009          4.619
     0.00115875          4.619
     0.00115741          4.619
     0.00115607          4.619
     0.00115473          4.619
      0.0011534          4.619
     0.00115207          4.619
     0.00115075          4.619
     0.00114943          4.619
     0.00114811          4.619
     0.00114679          4.619
     0.00114548          4.619
     0.00114416          4.619
     0.00114286          4.619
     0.00114155          4.619
     0.00114025          4.619
     0.00113895          4.619
     0.00113766          4.619
     0.00113636          4.619
     0.00113507          4.619
     0.00113379          4.619
      0.0011325          4.619
     0.00113122          4.619
     0.00112994          4.619
     0.00112867          4.619
      0.0011274          4.619
     0.00112613          4.619
     0.00112486          4.619
      0.0011236          4.619
     0.00112233          4.619
     0.00112108          4.619
     0.00111982          4.619
     0.00111857          4.619
     0.00111732          4.619
     0.00111607          4.619
     0.00111483          4.619
     0.00111359          4.619
     0.00111235          4.619
     0.00111111          4.619
     0.00110988          4.619
     0.00110865          4.619
     0.00110742          4.619
     0.00110619          4.619
     0.00110497          4.619
     0.00110375          4.619
     0.00110254          4.619
     0.00110132          4.619
     0.00110011          4.619
      0.0010989          4.619
     0.00109769          4.619
     0.00109649          4.619
     0.00109529          4.619
     0.00109409          4.619
      0.0010929          4.619
      0.0010917          4.619
     0.00109051          4.619
     0.00108932          4.619
     0.00108814          4.619
     0.00108696          4.619
     0.00108578          4.619
      0.0010846          4.619
     0.00108342          4.619
     0.00108225          4.619
     0.00108108          4.619
     0.00107991          4.619
     0.00107875          4.619
     0.00107759          4.619
     0.00107643          4.619
     0.00107527          4.619
     0.00107411          4.619
     0.00107296          4.619
     0.00107181          4.619
     0.00107066          4.619
     0.00106952          4.619
     0.00106838          4.619
     0.00106724          4.619
      0.0010661          4.619
     0.00106496          4.619
     0.00106383          4.619
      0.0010627          4.619
     0.00106157          4.619
     0.00106045          4.619
     0.00105932          4.619
      0.0010582          4.619
     0.00105708          4.619
     0.00105597          4.619
     0.00105485          4.619
     0.00105374          4.619
     0.00105263          4.619
     0.00105152          4.619
     0.00105042          4.619
     0.00104932          4.619
     0.00104822          4.619
     0.00104712          4.619
     0.00104603          4.619
     0.00104493          4.619
     0.00104384          4.619
     0.00104275          4.619
     0.00104167          4.619
     0.00104058          4.619
      0.0010395          4.619
     0.00103842          4.619
     0.00103734          4.619
     0.00103627          4.619
      0.0010352          4.619
     0.00103413          4.619
     0.00103306          4.619
     0.00103199          4.619
     0.00103093          4.619
     0.00102987          4.619
     0.00102881          4.619
     0.00102775          4.619
     0.00102669          4.619
     0.00102564          4.619
     0.00102459          4.619
     0.00102354          4.619
     0.00102249          4.619
     0.00102145          4.619
     0.00102041          4.619
     0.00101937          4.619
     0.00101833          4.619
     0.00101729          4.619
     0.00101626          4.619
     0.00101523          4.619
      0.0010142          4.619
     0.00101317          4.619
     0.00101215          4.619
     0.00101112          4.619
      0.0010101          4.619
     0.00100908          4.619
     0.00100806          4.619
     0.00100705          4.619
     0.00100604          4.619
     0.00100503          4.619
     0.00100402          4.619
     0.00100301          4.619
       0.001002          4.619
       0.001001          4.619
          0.001          4.619
