    Temperature          Paths
     0.00353357        4.77375
     0.00352113        4.76977
     0.00350877        4.76977
      0.0034965        4.76977
     0.00348432        4.76977
     0.00347222        4.76977
     0.00346021        4.76977
     0.00344828        4.76977
     0.00343643        4.76977
     0.00342466        4.76977
     0.00341297        4.76977
     0.00340136        4.76977
     0.00338983        4.76977
     0.00337838          4.778
       0.003367        4.77375
      0.0033557        4.77375
     0.00334448        4.76977
     0.00333333        4.77375
     0.00332226        4.76977
     0.00331126        4.77375
     0.00330033        4.76977
     0.00328947        4.77375
     0.00327869        4.76977
     0.00326797        4.77375
     0.00325733        4.76977
     0.00324675        4.77375
     0.00323625        4.77375
     0.00322581        4.76977
     0.00321543        4.76977
     0.00320513        4.76977
     0.00319489        4.77375
     0.00318471        4.76977
      0.0031746        4.76977
     0.00316456        4.76977
     0.00315457        4.76977
     0.00314465          4.778
      0.0031348        4.76977
       0.003125        4.76977
     0.00311526        4.76977
     0.00310559        4.76977
     0.00309598        4.76977
     0.00308642        4.76977
     0.00307692        4.76977
     0.00306748        4.76977
      0.0030581        4.76977
     0.00304878        4.77375
     0.00303951        4.76977
      0.0030303        4.76977
     0.00302115        4.76977
     0.00301205        4.76977
       0.003003        4.76977
     0.00299401        4.76977
     0.00298507        4.76977
     0.00297619        4.77375
     0.00296736        4.76977
     0.00295858        4.76977
     0.00294985        4.76977
     0.00294118        4.76977
     0.00293255        4.76977
     0.00292398        4.76977
     0.00291545        4.77375
     0.00290698        4.76977
     0.00289855        4.77375
     0.00289017        4.76977
     0.00288184        4.77375
     0.00287356        4.76977
     0.00286533        4.77375
     0.00285714        4.76977
       0.002849        4.76977
     0.00284091          4.778
     0.00283286        4.76977
     0.00282486        4.76977
      0.0028169        4.77375
     0.00280899        4.76977
     0.00280112        4.76977
      0.0027933        4.76977
     0.00278552        4.76977
     0.00277778        4.76977
     0.00277008        4.77375
     0.00276243        4.77375
     0.00275482        4.76977
     0.00274725        4.76977
     0.00273973        4.76977
     0.00273224        4.76977
      0.0027248        4.76977
     0.00271739        4.77375
     0.00271003        4.76977
      0.0027027        4.76977
     0.00269542          4.778
     0.00268817        4.76977
     0.00268097        4.76977
